region,location_name,user_name,rating,review_text,review_date,source,
Wilayah Bali Timur,Nusa Lembongan,Vidhi,4,"Devil's tear is a must visit place, it's right next to the dream beach. They have an entry ticket, but it is seriously worth it - they have a proper park, you might see kids playing skateboarding outside and some joggers inside. Go during the sunset time! The sky was so vibrant. It's pretty big, they have good sitting area as well, can bring some food and relax, watching the waves hits the rocks and mist spreading around.

The snorkeling trip was great! We saw corals, fishes, turtles - weren't lucky enough to see manta rays though.

Here the shops have much better and unique collection compared to the streets of bali, might be little bit more expensive but they give you good bargain as well.

There aren't any pure veg restaurants though, given it's a small island.

Can spend a day or two max. We later rented scooters and went to ceningan, covered the whole island in just 4hrs, should definitely do this if you are staying in lembongan. On the last peak point of the island, there a nice cafe from there you can watch surfers - it's good place to chill nice music and food also.",2025-10-11T10:02:11.796Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Cassandra Moncelet,2,"Certaines plages très jolie . Mais les routes une catastrophe !!!! Du jamais vue ! Vous n’y trouverez que peu de choses .
Pour retirer de l’espèce les distributeurs n’en possède pas . Uniquement un qui prend 10% de taxe .

Les gens pas si accueillants que sur Bali .",2025-10-11T03:29:03.233Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Gal resheff,5,,2025-10-08T18:05:12.116Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Armon,5,"This island is a gem! Many beautiful beaches, excellent restaurants, and great activities like snorkeling and surfing. The roads aren’t the best, but you can always get there by scooter or taxi. The locals are super friendly, and the sunsets are absolutely breathtaking - perfect for a relaxing and unforgettable getaway!",2025-10-08T14:09:11.017Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Ana Carina Andrade,5,Ilha paradisíaca. Espetacular para relaxar. Longe da confusão. Praias lindas. Bons bares. E sítios para comer. Passear de moto.,2025-10-05T19:15:03.305Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Heart Crisjan Simbajon,5,Amazing!! ❤️ It's our first day here on this island. And it's sooo amazing!! ❤️,2025-10-05T09:51:40.243Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Kamal benomar,5,,2025-10-04T14:08:50.580Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Примамед Сафаров,5,Отличный остров,2025-10-02T11:18:05.221Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Galih Adolpoto,4,Bismillah.. Insyaalloh bulan ini OKTOBER 2025 akan otw kesini.. Tapi bukan untuk sekedar rekresasi utawi berwisata.. melainkan mencari jalan rejeki.. Bismillah mugo jodo lan Gusti ngeberkaHi.. Aamiin...,2025-10-01T08:50:35.461Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Nicola Stefanetti,3,"Honestly the most rude and unfriendly people I've met in Indonesia, it's a shame because the island would be a good place to wind off from Bali but everyone got an attitude here, only 2 guys I've met where actually very good people and not from here I think, overall stay in Bali or come for 2 days max not really worth the third imo",2025-09-28T14:31:39.884Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Maryline Pereira,5,"Une journée inoubliable grâce à Secretoo et notre guide ! L’organisation était au top et tout s’est déroulé sans stress. Notre guide Momol était vraiment adorable et très prévenant : il s’est assuré que chacun profite de l’expérience, même quand la houle et le courant étaient un peu présents à Manta Bay.

Nager aux côtés des majestueuses raies mantas restera un souvenir magique. Nous avons aussi découvert Crystal Bay avec ses tortues et poissons tropicaux, puis Mangrove Point, un vrai aquarium naturel. Le déjeuner les pieds dans le sable et les superbes photos GoPro reçues directement sur notre téléphone ont parfaitement conclu cette journée.

Merci à Secretoo et à notre guide pour cette excursion exceptionnelle que nous recommandons sans hésiter !",2025-09-25T11:42:26.239Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,rasha rmeily,5,,2025-09-20T12:41:18.563Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Marc Chenut,5,"Cette journée à Nusa Lembongan avec Captain Arya restera un souvenir inoubliable ! On est partis dès 7h30 du matin, ce qui change tout : on a évité la foule et surtout tous les autres bateaux. Résultat : les spots étaient beaucoup plus calmes et on a vraiment pu profiter de chaque moment.

On a commencé tranquillement par un petit tour en pirogue dans la mangrove. C’était super paisible, entourés de nature, parfait pour se mettre dans l’ambiance avant le snorkeling. Ensuite, place aux trois spots magiques : Manta Bay (voir ces raies manta de si près, c’est impressionnant !), Turtle Point pour nager avec les tortues, et enfin Gamat Bay, un récif coloré plein de poissons tropicaux. Franchement, on en a pris plein les yeux.

Après toutes ces émotions, on a fini les pieds dans le sable avec un repas délicieux au bord de la plage. Le cadre était parfait : la mer devant nous, une bonne assiette, et Captain Arya toujours souriant et aux petits soins.

On a trouvé Arya sur Secretoo et tout était super fluide, tout compris, zéro prise de tête. On a juste eu à profiter, et clairement, c’était un vrai coup de cœur .",2025-09-19T10:37:19.004Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,SICILIAN-AMERICAN,3,This island doesn’t really have that much to offer. The locals are a little friendlier than penida but still kind of rude. The locals try to rip you off as much as possible and things cost way more than other islands. The roads are in ruins and there’s too much traffic. The beaches are horrible and too rocky to swim. Not recommended,2025-09-17T01:43:18.439Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Amina Bb,4,,2025-09-16T17:10:59.170Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Hardly Malted,5,,2025-09-15T02:52:21.684Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Erliyanti Yanti,5,,2025-09-15T01:00:31.031Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,iwan pamungkas,5,,2025-09-14T06:12:15.919Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Florence Suzuki,5,,2025-09-06T13:27:54.405Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Ian Wescombe,5,Love this inland.  Great for adventure on scooter's. You find hidden little gems around it to grab a beer and a snack or meal to soothe your appetite.,2025-09-04T13:17:24.574Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Andiana NL,5,,2025-08-29T19:55:16.492Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Axel Juhnke,5,"Einfach eine tolle kleine Insel. Waren hier für 8 Nächte und für uns genau richtig.
Tolle Strände und super Essen, alle sehr freundlich und keinerlei Probleme",2025-08-29T03:11:13.281Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Hobbes,5,Such a lovely and cozy island,2025-08-27T09:08:24.071Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Warren Short,5,,2025-08-27T07:01:05.062Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Suelmi Widjilingtyas,5,Kalau ada kesempatan untuk berlibur pasti pilih kesini...,2025-08-26T05:39:58.926Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Komang Suarnata,5,,2025-08-24T06:23:59.287Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Jen L,5,,2025-08-22T05:12:01.333Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Laura Vanherle,4,,2025-08-19T02:25:03.736Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Xavier Nabet,5,"We had an amazing family adventure exploring Nusa Lembongan on scooters! The island’s beautiful beaches, vibrant jungle trails, and stunning viewpoints made every moment special. It’s perfect for family exploration and a peaceful escape. Highly recommend!",2025-08-17T09:00:08.247Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Sandra Mestrovic,4,"Un isola  fronte Bali, che fa parte delle Nusa Islands.Si arriva in 40 minuti con le barche veloci, partendo da Bali. Relativamente tranquilla, si trovano delle belle spiagge con sabbia dorata e tipici Huts per alloggiare. Traffico stradale c'è, soprattutto di motorini, che consiglio di noleggiare per spostarsi se desiderate andare alla scoperta delle spiagge, in quanto andare a piedi può risultare stancante visto che il  sole è forte e le distanze da percorrere da una parte del isola al altra,a piedi sono impegnative. Ci sono anche i taxi se il motorino non è il vostro mezzo preferito. Se vi piace tranquillità suggerisco di cercare un alloggio vicino Mushroom bay. Invece per chi ama stare in centro del movimento più turistico, Jungutbatu beach può essere una buona soluzione. Un'altra isola Ceningan, più piccola è collegata con Nusa Lembongan da un ponte giallo sospeso, percorribile a piedi o in moto. L'isola non ha spiagge, piuttosto roccie e scogliere alte, bellissime viste sul oceano è punti dove fare le foto spettacolari. Oltre le spiagge, Nusa Lembongan offre i tour nelle mangrovie, snorkeling,oppure tour a Nusa Penida, fare il bagno con le mante....tutto sommato,merita visitarla, tre giorni possono essere sufficienti.",2025-08-14T20:06:09.735Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Tobias Köpp,4,"Die ""gelbe Brücke"" sehr voll. Ein Moped nach dem anderen. Bei Ebbe noch nicht mal Wsser darunter.",2025-08-13T14:45:39.442Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,s k,5,最高の思い出になります。,2025-08-11T01:09:13.305Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Jefry Lumansik,5,,2025-08-08T06:36:30.056Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Klaus Eisendle,5,,2025-08-05T07:57:35.495Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Andrew Phip,4,,2025-08-05T06:31:26.798Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Stef Crowley,5,,2025-07-23T00:50:18.296Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,COCO TAXI,5,,2025-07-21T19:27:57.515Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Maria Kadri,5,What a beautiful island. Absolutely must do,2025-07-19T00:08:00.642Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,sudarshan adhikari,4,,2025-07-18T13:35:49.636Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,فهد الباهلي,5,Superb,2025-07-16T09:39:08.414Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,joe,5,We travel to NL often and love what the rustic island has to offer!,2025-07-16T05:44:09.960Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Kenalanajadulu Nantijugarindu,5,Very useful,2025-07-12T08:04:26.791Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Fiona Salem,5,,2025-07-12T03:15:42.508Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,C C,5,,2025-07-07T21:48:10.455Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Libra Doang,5,,2025-07-07T06:37:33.014Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,ミポりん,5,パドルボードとシュノーケリングのツアーで訪れました。とても素敵な所です♪また行きたいです,2025-07-06T12:20:24.127Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,JG DESIGN,5,,2025-07-05T22:00:53.447Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Stéphanie Tessier,4,"En retrait de l’agitation Balinaise parfait pour passer quelques jours au calme. Beaux sites de plongée même si il n’y a pas l’effet Wahou !!!!
Population très accueillante et super poissons grillés.",2025-07-04T05:15:50.656Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,육민지,4,조용하고 귀엽고 좋으나 그랩이 없고 전용 택시를 쓰는데 한 번 가는데 최소 10만 최대 20만까지도 가는 듯 현금 많이 준비해서 가세요,2025-07-01T15:19:08.842Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Aditya Chennuru,5,,2025-06-25T12:55:07.475Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,JULIAN ARTAWAN,5,,2025-06-24T23:57:30.948Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Nicki Gibson,5,A little hidden paradise,2025-06-22T08:31:08.271Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Manef Allou,2,"The hotel is well located and the staff at reception were friendly. However, overall, our experience was disappointing. Breakfast was very limited: the orange juice tasted watered down, portions were very small, and service was slow. In addition, housekeeping did not replace the bath mats or provide a new bottle of bath foam. It’s a shame, because the setting is lovely and the place has potential.",2025-06-20T09:40:45.732Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Pori bear Cheung,5,What a fabulous island. Love it,2025-06-19T17:13:47.431Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Monica Aguirre,5,Hermoso lugar con mar turquesa.,2025-06-08T20:05:39.142Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Mang Budi,4,"Banyak pengunjung orang asing, minim info pekerjaan",2025-06-07T02:19:21.255Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Jamie Leguier,5,First trip here. Love the place. Already looking to book next year.,2025-05-31T12:35:17.502Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,praveen Kumar,4,Good island,2025-05-30T15:14:28.504Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,S&I,3,,2025-05-29T04:47:53.399Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Azima Chowdhury,5,,2025-05-29T03:38:24.745Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Traveling by nonibetty,5,,2025-05-28T13:07:08.228Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Adinda Natalia,5,,2025-05-24T08:47:08.770Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Juju Ramboutan,5,,2025-05-23T22:23:21.363Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Nyoman sepen Sepen,5,,2025-05-19T23:42:39.738Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Braam Raubenheimer,5,"Great island to visit, close to bali !",2025-05-16T15:13:00.762Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Iqbal,5,"Fall in love with you, yes you are!",2025-05-14T08:05:38.586Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Olga A,2,"Don't come here if you can't drive a motorbike. I stayed in mushroom bay. I cannot drive a motorbike, so basically it's impossible to go anywhere. Taxi is a fixed price of 150k, no matter the distance. Walking is very unpleasant and a bit dangerous because the roads are small. The mushroom bay is filled with boats, so not much peaceful swimming. Need to go to another beach further away. Prices are high.",2025-05-13T23:43:55.001Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Suharta Wijaya,1,,2025-05-12T23:42:00.907Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Made Parabola,5,Good,2025-05-07T23:35:20.160Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Jonathan VARIGNER,5,Voilà une île a taille humaine ou l on trouve tout ce qu il faut pour des vacances parfaites. Idéalement les déplacements se font en scooter.,2025-05-05T10:42:39.742Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Bartholomew Ignatius the III,5,,2025-04-16T13:17:02.809Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Alson prayogi,5,,2025-04-14T12:16:33.696Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Frank Scott,5,Paradise. Bali of old.,2025-04-08T05:41:32.641Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,ADRIAN LORENTE VILARDELL,5,,2025-04-07T16:16:55.103Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Putuanwar,5,,2025-04-04T06:51:54.444Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Daniel Melka,5,,2025-03-25T13:59:56.677Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Amanda Lisa,3,"Rat Island,, lovely to visit the beaches, excellent snorkeling etc.. but don’t go inland and definitely don’t stay in the rat infested bungalows or eat from rat infested kittens. The smell of urine is everywhere, masses on masses of piled up rubbish fills this place. Stick to Arthamas Fastboat and do everything from the beach or sea",2025-03-24T22:59:32.777Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Noemi Corsini,2,I visited Nusa lembongan 10 years ago. It was super nice. A real paradise.. Now in 2025 I do not recognize any beauty. The built EVERYWHERE and RUBBISH is a HUGE problem. But the worst is the smoke. All day there are several fire all over the island. After sunset it is impossible to stay outside. The toxic smoke of the plastic they burn every day is unbearable. There is a big dump on the interior where they burn all the rubbish. I tried to do yoga …and impossible. Even having the food outside was a challenging sometime. My eyes and throat were sore and the smell was unbearable. With no wind it is a impossible to stay outside. They need to do something about the trash! Same as Bali it is not worth anymore to do thousand of km to see this! Indonesian wake up!,2025-03-17T01:51:23.642Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,DJAR ARGA KUSUMAH,5,,2025-03-05T04:55:52.330Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Christina Kummerow,5,"Kaum Autos, überwiegend Roller. Zu unserem Reisezeitpunkt Ende Februar sehr ruhig und wenig Touristen. Ich empfand es hier als sehr entspannend. Restaurants gibt es hier ohne Ende, alles geöffnet.",2025-03-02T03:04:41.500Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Dimi Sha!,5,"A must visit bounty paradise Island of the coasts of overly popular Bali island

A place to enjoy turquoise warm waters and golden sand beaches ️️️",2025-02-22T03:39:02.449Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Mahaloka Valley Resort,5,Nice,2025-02-19T09:21:56.643Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,記員凱,5,,2025-02-18T11:48:56.338Z,Google Maps,
Wilayah Bali Timur,Nusa Lembongan,Nyoman Suryasa,3,"Yellow bridge, sebagai jembatan penghubung pulau nusa ceningan dan pulau nusa lembongan terbuat dari rangka baja dan landasan terbuat dari plat baja, kurang perhatian dari pemerintah daerah untuk memperbaiki jembatan yang mulai berlubang.

Untuk keindahan alam laut sangat indah, dan mempesona, karena terdiri dari tanjung, dan palung yang membuat gugusan karang di sekitar nusa ceningan, nusa lembongan dan nusa penida, dan di beberapa tempat terdapat gempuran ombak besar karena langsung menghadap ke samudera lepas.

Transportasi disini hanya ada motor sewa, mobil sewa, maupun mobil pickup, tidak ada angkutan umum.

Harga barang disini sangat mahal, karena barang barang menyebrang lautan",2025-02-18T11:23:52.173Z,Google Maps,
